2011	2	20	8.11	9.947916667	2214.13
2011	2	21	6.43	9.945833333	1899.01
2011	2	22	6.29	9.9125	1752.63
2011	2	23	4.06	9.83125	1650.61
2011	2	24	3.39	9.7375	1543.32
2011	2	25	3.1	9.720833333	1465.17
2011	2	26	4.03	9.61875	1412.33
2011	2	27	4.39	9.483333333	1376.48
2011	2	28	3.74	9.445833333	1356.53
2011	3	1	5.38	9.445833333	1405.93
2011	3	2	6.2	9.202083333	1614.08
2011	3	3	2.82	8.916666667	1622.13
2011	3	4	1.74	9.0125	1582.51
2011	3	5	5.55	9.352083333	1574.05
2011	3	6	6.23	9.45625	1525.72
2011	3	7	7.51	9.60625	1526.61
2011	3	8	5.73	9.585416667	1526.49
2011	3	9	6.2	9.6375	1467.93
2011	3	10	6.67	9.735416667	1426.12
2011	3	11	7.14	9.970833333	1391.59
2011	3	12	8.07	10.24375	1357.02
2011	3	13	9.58	10.48333333	1343.47
2011	3	14	9.69	10.68125	1362.43
2011	3	15	10.52	10.89791667	1669.4
2011	3	16	11.35	10.85833333	2339.55
2011	3	17	12.16	10.71041667	3284.66
2011	3	18	12.31	10.65625	4299.31
2011	3	19	11.15	10.58541667	5024.24
2011	3	20	11.03	10.7	4973
2011	3	21	9.24	10.9625	4028.84
2011	3	22	8.16	11.22916667	3361.48
2011	3	23	9.47	11.31041667	2969.03
2011	3	24	11.44	11.44375	2595.64
2011	3	25	13.18	11.53958333	2305.61
2011	3	26	13.92	11.63541667	2128.17
2011	3	27	13.63	11.65	2014.81
2011	3	28	12.84	11.69791667	1928.1
2011	3	29	12	11.8	1885.71
2011	3	30	12.44	11.87708333	1942.33
2011	3	31	13.49	11.95	1894.64
2011	4	1	14.89	11.95	1809.63
2011	4	2	16.44	12.00833333	1770.72
2011	4	3	17.02	12.08125	1709.87
2011	4	4	17.37	12.16041667	1622.12
2011	4	5	17.45	12.25	1570.47
2011	4	6	15.85	12.32291667	1560.11
2011	4	7	16.78	12.35	1570.41
2011	4	8	19.47	12.38958333	1559.77
2011	4	9	19.81	12.49583333	1523.9
2011	4	10	21.87	12.57916667	1485.97
2011	4	11	17.82	12.65	1485.23
2011	4	12	17.51	12.65	1513.24
2011	4	13	17.4	12.72291667	1530.54
2011	4	14	12.8	12.8125	1510.29
2011	4	15	11.21	12.90208333	1463.39
2011	4	16	11.6	12.97083333	1414.36
2011	4	17	12.53	13.05	1353.79
2011	4	18	13.29	13.05	1280.17
2011	4	19	14.06	13.1125	1204.14
2011	4	20	15	13.16875	1134.49
2011	4	21	15.79	13.25	1068.99
2011	4	22	16.04	13.31666667	996.76
2011	4	23	16.48	13.35208333	976.29
2011	4	24	16.18	13.43125	958.9
2011	4	25	16.02	13.45	960.94
2011	4	26	17.03	13.45	961.26
2011	4	27	16.54	13.50416667	954.52
2011	4	28	16.89	13.55208333	943.66
2011	4	29	15.91	13.63333333	935.1
2011	4	30	15.17	13.65833333	957.24
2011	5	1	15.65	13.75	1024.16
2011	5	2	17.76	13.75	1111.42
2011	5	3	17.99	13.75416667	1167.69
2011	5	4	18.73	13.84791667	1145.51
2011	5	5	14.47	13.87291667	1093.21
2011	5	6	14.47	13.94375	1039.48
2011	5	7	15.35	14.01458333	978.55
2011	5	8	17.48	14.0625	933.26
2011	5	9	19.06	14.15	915.14
2011	5	10	16.8	14.15	891.91
2011	5	11	19.29	14.15	865.73
2011	5	12	21.48	14.20833333	854.94
2011	5	13	22.45	14.25833333	858.37
2011	5	14	21.38	14.35	883.13
2011	5	15	22.2	14.4125	916.91
2011	5	16	14.6	14.45	985.88
2011	5	17	16.39	14.45416667	1084.95
2011	5	18	19.02	14.55	1116.33
2011	5	19	19.9	14.6	1037.69
2011	5	20	21.12	14.66875	962.28
2011	5	21	21.41	14.75208333	897.27
2011	5	22	22.54	14.82708333	843.68
2011	5	23	23.27	14.85	805.92
2011	5	24	24.5	14.85208333	751.7
2011	5	25	25.31	14.93125	695.88
2011	5	26	25.33	14.99375	660.18
2011	5	27	24.46	15.05833333	646.02
2011	5	28	23.19	15.17291667	638.47
2011	5	29	18.43	15.25	718.54
2011	5	30	20.49	15.27708333	963.22
2011	5	31	21.77	15.37708333	972.8
2011	6	1	22.19	15.45833333	864.99
2011	6	2	21.46	15.55	823.92
2011	6	3	22.05	15.55208333	867.27
2011	6	4	22.79	15.65	1284.97
2011	6	5	23.21	15.76458333	1738.91
2011	6	6	21.26	15.88958333	2094.52
2011	6	7	18.81	15.95208333	2682.68
2011	6	8	18.1	16.03125	2975.17
2011	6	9	18.96	16.13125	3152.1
2011	6	10	19.85	16.15	3129.76
2011	6	11	20.32	16.15	3059.58
2011	6	12	19.96	16.15	2822.98
2011	6	13	22.13	16.15	2528.14
2011	6	14	20.97	16.15	2237.5
2011	6	15	22.27	16.15	2006.09
2011	6	16	24.1	16.15	1800.86
2011	6	17	25.11	16.15	1613.59
2011	6	18	24.76	16.15	1447.12
2011	6	19	25.5	16.15	1326.68
2011	6	20	21.63	16.23958333	1331.53
2011	6	21	22.2	16.25	1539.79
2011	6	22	24.1	16.25	1619.86
2011	6	23	25.56	16.225	1445.91
2011	6	24	25.35	16.25625	1245.84
2011	6	25	22.49	16.34302326	1129.77
2011	6	26	22.58	16.35208333	1087.08
2011	6	27	24.05	16.44166667	1024.34
2011	6	28	24.87	16.45833333	911.63
2011	6	29	26.2	16.54791667	817.64
2011	6	30	26.56	16.5875	767.89
2011	7	1	24.49	16.65	788.39
2011	7	2	22.54	16.65	786.02
2011	7	3	21.08	16.6875	786.67
2011	7	4	22.57	16.75625	769.49
2011	7	5	24.51	16.83541667	719.39
2011	7	6	22.83	16.90625	707.93
2011	7	7	24.93	16.95	692.23
2011	7	8	26.24	16.95416667	671.94
2011	7	9	26.97	17.05	644.64
2011	7	10	27.09	17.13541667	642.85
2011	7	11	28.27	17.19791667	648.98
2011	7	12	27.77	17.275	653.11
2011	7	13	28.36	17.35	674.43
2011	7	14	28.41	17.35	670.57
2011	7	15	27.82	17.43541667	658.46
2011	7	16	25.87	17.55208333	829.05
2011	7	17	24.93	17.67291667	1232.92
2011	7	18	26.31	17.75	1203.22
2011	7	19	25.62	17.775	1096.02
2011	7	20	21.68	17.85208333	1087.6
2011	7	21	21.43	17.94166667	1275.94
2011	7	22	22.77	18.01666667	1481.73
2011	7	23	24.04	18.05625	1673.94
2011	7	24	21.15	18.05	1643.24
2011	7	25	17.19	18.0875	1554.84
2011	7	26	19.75	18.15	1512.8
2011	7	27	21.42	18.15208333	1409.25
2011	7	28	21.19	18.17083333	1296.08
2011	7	29	22.26	18.19166667	1198.35
2011	7	30	22.95	18.25	1112.14
2011	7	31	24.04	18.25	1034.9
2011	8	1	23.31	18.25416667	917.51
2011	8	2	24.63	18.26458333	807.01
2011	8	3	25.36	18.29583333	716.52
2011	8	4	25.65	18.3375	656.45
2011	8	5	25.06	18.35	602.8
2011	8	6	25.6	18.35	577.5
2011	8	7	25.88	18.37291667	577.41
2011	8	8	26.5	18.45	628.75
2011	8	9	26.84	18.45	693.78
2011	8	10	22.55	18.47708333	755.99
2011	8	11	22.49	18.47708333	851.92
2011	8	12	22.65	18.51458333	861.28
2011	8	13	23.9	18.55208333	825.04
2011	8	14	25.23	18.61875	794.5
2011	8	15	26.38	18.65	752.67
2011	8	16	25.25	18.65833333	754.11
2011	8	17	26.24	18.68125	729.04
2011	8	18	26.71	18.73333333	694.43
2011	8	19	27.69	18.75	654.54
2011	8	20	29.1	18.75	635.12
2011	8	21	28.91	18.80208333	624.65
2011	8	22	29.34	18.8625	618.71
2011	8	23	29.75	18.90833333	624.34
2011	8	24	29.66	18.93958333	612.65
2011	8	25	28.91	18.91666667	616.25
2011	8	26	28.86	18.94583333	615.26
2011	8	27	28.72	19.00208333	643.86
2011	8	28	27.76	19.09583333	674.17
2011	8	29	23.61	19.13958333	698.29
2011	8	30	24.48	19.15	728.83
2011	8	31	24.46	19.18541667	737.37
2011	9	1	25.49	19.16041667	756.44
2011	9	2	25.15	19.23541667	771.58
2011	9	3	25.57	19.27083333	817.83
2011	9	4	26.47	19.35	903.28
2011	9	5	24.03	19.4	982.69
2011	9	6	22.99	19.42291667	1203.03
2011	9	7	22.36	19.44166667	1447.23
2011	9	8	23	19.45625	1526.65
2011	9	9	23.18	19.52708333	1395
2011	9	10	24.2	19.49791667	1261.38
2011	9	11	24.86	19.51041667	1191.16
2011	9	12	25.39	19.525	1141.43
2011	9	13	24.75	19.51458333	1098.19
2011	9	14	25.9	19.51458333	1060.32
2011	9	15	26.12	19.51458333	1041.16
2011	9	16	25.74	19.50208333	1024.87
2011	9	17	25.23	19.49791667	1014.46
2011	9	18	24.61	19.45	1027.39
2011	9	19	21.94	19.46041667	1014.23
2011	9	20	18.14	19.4625	1117.53
2011	9	21	19.32	19.52083333	1522.27
2011	9	22	20.27	19.54375	1524.24
2011	9	23	21.07	19.52291667	1358.36
2011	9	24	21.38	19.50833333	1250.52
2011	9	25	20.92	19.47083333	1155.91
2011	9	26	21.35	19.44583333	1084.94
2011	9	27	20.88	19.44791667	1051.33
2011	9	28	20.78	19.44375	1022.53
2011	9	29	21.49	19.41666667	992.9
2011	9	30	20.89	19.41458333	968.06
2011	10	1	20.79	19.38541667	961.58
2011	10	2	20.72	19.37291667	946.85
2011	10	3	20.99	19.31666667	908.51
2011	10	4	21.03	19.27291667	899.6
2011	10	5	20.94	19.15	887.11
2011	10	6	20.94	19.15	871.24
2011	10	7	20.75	19.15	877.97
2011	10	8	15.03	19.09791667	873.55
2011	10	9	12.65	18.97916667	867.52
2011	10	10	13.31	18.77916667	863.25
2011	10	11	14.8	18.57708333	841.55
2011	10	12	15.79	18.41458333	840.5
2011	10	13	17.26	18.29166667	830
2011	10	14	17.75	18.30208333	832.61
2011	10	15	14.31	17.87708333	840.22
2011	10	16	10.91	17.44375	833.09
2011	10	17	10.63	17.16666667	819.01
2011	10	18	10.25	17.02291667	802.74
2011	10	19	12.14	17.06875	816.98
2011	10	20	13.6	16.69375	855.84
2011	10	21	10.53	16.21666667	927.06
2011	10	22	9.64	16.13958333	991.85
2011	10	23	8.77	16.06041667	934.36
2011	10	24	8.76	15.89166667	879.44
2011	10	25	8.75	15.75416667	865.15
2011	10	26	11.25	15.59791667	938.43
2011	10	27	11.07	15.46458333	1431.77
2011	10	28	12.16	15.25208333	1481.43
2011	10	29	11.65	15.42916667	1237.28
2011	10	30	11.26	15.62291667	1093.49
2011	10	31	12.54	15.65416667	998.55
2011	11	1	11.87	15.55	942.81
2011	11	2	11.34	15.55208333	907.36
2011	11	3	12.64	15.7125	893.74
2011	11	4	13.37	15.65208333	900.36
2011	11	5	12.96	15.78958333	913.27
2011	11	6	16.16	15.92916667	1122.45
2011	11	7	15.48	15.76666667	2694.24
2011	11	8	13.76	15.28541667	3890.88
2011	11	9	14.81	15.25	4625.63
2011	11	10	13.22	15.18125	5506.14
2011	11	11	10.89	15.09791667	5749.66
2011	11	12	9.58	14.97708333	5206.05
2011	11	13	8.33	14.85625	4203.26
2011	11	14	7.43	14.84375	3358.98
2011	11	15	6.17	14.64583333	2710.33
2011	11	16	3.37	14.44583333	2278.03
2011	11	17	3.55	14.22708333	1987.46
2011	11	18	2.17	14.09166667	1795.83
2011	11	19	1.19	13.82916667	1650.85
2011	11	20	1.23	13.6375	1554.73
2011	11	21	1.83	13.45416667	1482.33
2011	11	22	3.14	13.27708333	1437.24
2011	11	23	6.07	13.2125	1398.75
2011	11	24	8.79	13.11666667	1340.14
2011	11	25	7.23	13.05	1290.55
2011	11	26	5.29	12.92083333	1259.63
2011	11	27	0.93	12.73958333	1240.48
2011	11	28	1.95	12.61875	1210.45
2011	11	29	4.12	12.56875	1183.68
2011	11	30	3.89	12.55	1167.38
2011	12	1	1.06	-999	1159.94
2011	12	2	3.76	-999	1155.01
2011	12	3	6.58	-999	1154.52
2011	12	4	7.23	-999	1159.3
2011	12	5	6.82	-999	1229
2011	12	6	6.81	-999	1213.17
2011	12	7	7.14	-999	1199.88
2011	12	8	3.74	-999	1169.2
2011	12	9	5.85	-999	1131.06
2011	12	10	5.17	-999	1095.29
2011	12	11	6.34	-999	1064.73
2011	12	12	7.01	-999	1041.59
2011	12	13	7.24	-999	1028.05
2011	12	14	5.42	-999	1053.6
2011	12	15	6.86	-999	1061.67
2011	12	16	4.87	-999	1073.09
2011	12	17	5.31	-999	1081.74
2011	12	18	5.95	-999	1142.81
2011	12	19	1.85	-999	1134.02
2011	12	20	2.34	-999	1063.66
2011	12	21	0.22	-999	1017.24
2011	12	22	0.21	-999	987.64
2011	12	23	1.51	-999	964.7
2011	12	24	1.57	-999	962.68
2011	12	25	0.6	-999	958.85
2011	12	26	3.72	-999	938.86
2011	12	27	3.25	-999	917.84
2011	12	28	4.59	-999	899.14
2011	12	29	3.14	-999	902.12
2011	12	30	1.55	-999	895.39
2011	12	31	1.56	-999	877.71
2012	1	1	2.2	-999	887.8
2012	1	2	1.71	-999	878.55
2012	1	3	1.176666667	-999	870.04
2012	1	4	0.643333333	-999	945.13
2012	1	5	0.11	-999	1073.3
2012	1	6	2.44	8.184042553	1036.34
2012	1	7	5.35	8.04375	988.6
2012	1	8	4.36	7.972916667	944.18
2012	1	9	3.22	7.802083333	916.44
2012	1	10	4.52	7.708333333	890.08
2012	1	11	3.32	7.7125	880.53
2012	1	12	3.59	7.677083333	877.17
2012	1	13	3.18	7.654166667	874.83
2012	1	14	2.28	7.527083333	869.27
2012	1	15	-2.07	7.53125	862.89
2012	1	16	-1.15	7.470833333	848.86
2012	1	17	-1.01	7.272916667	835.04
2012	1	18	-2.04	7.054166667	830.67
2012	1	19	-2.95	6.939583333	827.86
2012	1	20	-2.29	7.022916667	824.32
2012	1	21	-1.98	7.14375	817.01
2012	1	22	0.67	7.304166667	812.65
2012	1	23	-0.65	7.260416667	809.14
2012	1	24	1.86	7.16875	796.15
2012	1	25	0.54	7.135416667	788.63
2012	1	26	2.76	7.26875	785.67
2012	1	27	2.56	7.589583333	781.04
2012	1	28	3	7.75	779.68
2012	1	29	2.87	7.722916667	773.26
2012	1	30	2.46	7.25	764.19
2012	1	31	0.58	6.989583333	765.9
2012	2	1	-0.25	6.891666667	804.7
2012	2	2	-1.1	6.625	831.36
2012	2	3	-0.79	6.391666667	828.96
2012	2	4	-3.05	6.36875	838.16
2012	2	5	-3.62	6.291666667	808.65
2012	2	6	-4.19	6.189583333	783
2012	2	7	-5.28	6.120833333	793.64
2012	2	8	-0.84	6.177083333	813.8
2012	2	9	1.31	6.18125	769.91
2012	2	10	-1.56	6.1	797.87
2012	2	11	-0.83	6.06875	835.61
2012	2	12	-3.25	6.083333333	791.69
2012	2	13	-3.66	6.095833333	767.41
2012	2	14	-3.51	6.08125	755.82
2012	2	15	-3.04	6.139583333	747.65
2012	2	16	-0.19	6.347916667	747.68
2012	2	17	2.57	6.641666667	750.35
2012	2	18	2.07	6.925	763.64
2012	2	19	4.14	7.266666667	774.9
2012	2	20	4.5	7.15	799.93
2012	2	21	3.34	7.264583333	840.78
2012	2	22	4.88	7.547916667	952.46
2012	2	23	4.71	7.70625	963.52
2012	2	24	7.12	8.09375	917.97
2012	2	25	9.59	8.525	904.59
2012	2	26	9.11	8.8625	904.67
2012	2	27	6.87	8.966666667	922.95
2012	2	28	6.17	9.214583333	946.15
2012	2	29	7.33	9.416666667	961.4
2012	3	1	9.24	9.645833333	939.58
2012	3	2	10.86	9.791666667	919.12
2012	3	3	10.96	9.96875	918.43
2012	3	4	10.53	10.09791667	916.22
2012	3	5	10.59	10.19583333	889.28
2012	3	6	9.46	10.32291667	870.44
2012	3	7	8.55	10.32291667	956.05
2012	3	8	6.93	10.4	1199.4
2012	3	9	7.34	10.49375	1375.87
2012	3	10	9.12	10.52708333	1303.01
2012	3	11	8.1	10.43541667	1153.56
2012	3	12	8.81	10.49166667	1056.11
2012	3	13	10.1	10.60833333	984.55
2012	3	14	10.73	10.70208333	934.92
2012	3	15	11.4	10.79375	902.12
2012	3	16	11.53	10.93125	879.05
2012	3	17	11.67	11.03125	860.26
2012	3	18	11.1	11.13125	845.21
2012	3	19	12.9	11.22291667	819.76
2012	3	20	12.73	11.30208333	801.64
2012	3	21	10.99	11.38125	807.28
2012	3	22	13.73	11.47291667	827.65
2012	3	23	14.15	11.55	825.39
2012	3	24	14.23	11.65	796.82
2012	3	25	13.82	11.72708333	764.14
2012	3	26	14.52	11.79166667	734.2
2012	3	27	15.62	11.87291667	717.18
2012	3	28	14.98	11.95	678.97
2012	3	29	16.17	12.03958333	646.05
2012	3	30	17.17	12.10833333	631.78
2012	3	31	17.18	12.16875	620.45
2012	4	1	15.55	12.25	623.9
2012	4	2	11.19	12.31875	608.44
2012	4	3	12.15	12.37291667	605.24
2012	4	4	12.53	12.45	610.95
2012	4	5	14.14	12.525	617.05
2012	4	6	14.29	12.56041667	650.84
2012	4	7	14.84	12.65	687.45
2012	4	8	15.11	12.69583333	771.4
2012	4	9	9.01	12.75	810.06
2012	4	10	7.92	12.82291667	821.94
2012	4	11	9.91	12.85625	836.53
2012	4	12	9.55	12.9375	854.72
2012	4	13	11.75	12.95208333	1116.41
2012	4	14	10.82	13.04583333	1368.54
2012	4	15	11.96	13.05	1396.12
2012	4	16	11.5	13.07083333	1364.04
2012	4	17	11.41	13.14791667	1460.95
2012	4	18	12.61	13.15	1748.02
2012	4	19	11.59	13.15	1748.9
2012	4	20	11.61	13.15	1532.6
2012	4	21	12.34	13.17083333	1554.58
2012	4	22	13.51	13.25	1605.28
2012	4	23	14.89	13.25	1491.34
2012	4	24	11.79	13.25	1347.78
2012	4	25	14.24	13.25	1277.7
2012	4	26	14.62	13.25	1546.47
2012	4	27	15.52	13.25416667	1694.88
2012	4	28	16.69	13.30625	1542.79
2012	4	29	18.9	13.35	1366.88
2012	4	30	18.65	13.35	1276.48
2012	5	1	18.5	13.35416667	1258.69
2012	5	2	17.08	13.44166667	1436.73
2012	5	3	15.99	13.475	2153.44
2012	5	4	17.24	13.54375	3134.87
2012	5	5	17.58	13.55	3476.78
2012	5	6	18.12	13.57083333	3118.07
2012	5	7	16.95	13.65	2766.62
2012	5	8	16.42	13.65	2773.21
2012	5	9	18.61	13.65833333	2746.41
2012	5	10	19.58	13.7375	2446.49
2012	5	11	21.37	13.75	2198.47
2012	5	12	23.06	13.75	1974.97
2012	5	13	24.14	13.81458333	1818.13
2012	5	14	13.73	13.85	1730.17
2012	5	15	14.39	13.85	1725.08
2012	5	16	16.11	13.9375	1739.36
2012	5	17	11.63	13.95	1674.59
2012	5	18	14.19	14.01458333	1541.26
2012	5	19	15.4	14.05	1385.08
2012	5	20	17.13	14.08958333	1277.12
2012	5	21	15.11	14.15	1240.56
2012	5	22	13.91	14.15625	1457.12
2012	5	23	16.13	14.24583333	1902.74
2012	5	24	19.74	14.25	2523.2
2012	5	25	21.48	14.27916667	2515.18
2012	5	26	21.17	14.35	2064.05
2012	5	27	19.25	14.35	1805.96
2012	5	28	20.39	14.35	1690.31
2012	5	29	20.09	14.43125	1682.81
2012	5	30	21.56	14.45	1620.76
2012	5	31	23.31	14.47291667	1521.77
2012	6	1	20.67	14.55	1419.76
2012	6	2	23.19	14.5625	1308.49
2012	6	3	22.61	14.65	1207.88
2012	6	4	23.86	14.68958333	1126.43
2012	6	5	18.68	14.75	1102.93
2012	6	6	20.6	14.84375	1245.6
2012	6	7	21.5	14.89166667	1615.35
2012	6	8	22.15	14.96458333	1711.81
2012	6	9	21.55	15.05	1543.89
2012	6	10	22.06	15.12708333	1329.04
2012	6	11	21.65	15.17916667	1165.09
2012	6	12	21.73	15.25	1268.8
2012	6	13	20.46	15.325	1457.06
2012	6	14	19.93	15.36041667	1712.78
2012	6	15	20.55	15.45	1972.55
2012	6	16	22.22	15.47291667	1753.69
2012	6	17	24.37	15.55	1396.59
2012	6	18	25.83	15.57291667	1110.07
2012	6	19	27.27	15.65	934.38
2012	6	20	28.27	15.675	821.71
2012	6	21	28.65	15.75	749.07
2012	6	22	28.68	15.80208333	682.77
2012	6	23	27.86	15.87291667	631.48
2012	6	24	26.17	15.95416667	603.19
2012	6	25	26.93	16.05	633.33
2012	6	26	27.11	16.13125	629.73
2012	6	27	24.98	16.21875	593.32
2012	6	28	25.83	16.30833333	562.34
2012	6	29	26.43	16.39166667	542.2
2012	6	30	28.44	16.48333333	525.18
2012	7	1	29.17	16.57708333	498.78
2012	7	2	29.61	16.67708333	474.27
2012	7	3	30.18	16.76875	452.86
2012	7	4	26.85	16.86458333	432.04
2012	7	5	27.14	16.95416667	432.7
2012	7	6	26.67	17.05	537.48
2012	7	7	24.16	17.1375	555.61
2012	7	8	25.75	17.20208333	547.46
2012	7	9	27.12	17.27708333	551.3
2012	7	10	27.29	17.35208333	618.23
2012	7	11	27.79	17.45	590.38
2012	7	12	27.68	17.50625	526.49
2012	7	13	26.37	17.57291667	503.38
2012	7	14	25.14	17.65	535.66
2012	7	15	27.36	17.73541667	561.12
2012	7	16	25.11	17.78333333	547.3
2012	7	17	23.58	17.85416667	532.13
2012	7	18	24.87	17.94791667	525.38
2012	7	19	26.18	17.975	483.46
2012	7	20	27.66	18.05	418.2
2012	7	21	27.13	18.10833333	390.05
2012	7	22	23.77	18.15	388.24
2012	7	23	22.54	18.18958333	412.92
2012	7	24	22.83	18.25	434.86
2012	7	25	24.15	18.25	426.31
2012	7	26	25.27	18.25	418.46
2012	7	27	26.77	18.2875	393.94
2012	7	28	28.26	18.35	383.34
2012	7	29	28.55	18.35	381.83
2012	7	30	27.59	18.35	374.22
2012	7	31	26.73	18.39166667	386.45
2012	8	1	26.71	18.45	372.42
2012	8	2	27.76	18.45	356.73
2012	8	3	28.46	18.475	353.4
2012	8	4	27.71	18.55	349.27
2012	8	5	27.91	18.55	357.53
2012	8	6	28.65	18.60416667	377.24
2012	8	7	28.43	18.65	383.52
2012	8	8	27.54	18.65625	376.26
2012	8	9	26.99	18.75	398.63
2012	8	10	26.69	18.75208333	460.46
2012	8	11	25.31	18.84583333	445.16
2012	8	12	25.51	18.85	429.08
2012	8	13	23.62	18.92083333	419.31
2012	8	14	24.57	18.95	421.14
2012	8	15	25.49	18.95416667	417.23
2012	8	16	27.06	19.04791667	428.56
2012	8	17	27.37	19.05	435.29
2012	8	18	27.8	19.05	420.59
2012	8	19	28.23	19.14583333	416.54
2012	8	20	28.91	19.15	414.29
2012	8	21	29.54	19.17291667	408.13
2012	8	22	29.46	19.25	407.56
2012	8	23	29.63	19.25625	412.35
2012	8	24	29.12	19.34791667	428.86
2012	8	25	29.52	19.35	452.6
2012	8	26	28.91	19.43541667	473.23
2012	8	27	24.72	19.45	497.37
2012	8	28	22.64	19.53125	527.09
2012	8	29	24.03	19.55	529.75
2012	8	30	25.23	19.58333333	554.65
2012	8	31	26.28	19.65	571.73
2012	9	1	22.31	19.65	647.66
2012	9	2	18.93	19.65208333	773.11
2012	9	3	20.19	19.72291667	929.6
2012	9	4	19.23	19.75	1083.6
2012	9	5	20.26	19.74375	1184.76
2012	9	6	20.21	19.70416667	1232.96
2012	9	7	22.6	19.66666667	1428.13
2012	9	8	22.76	19.65	1484.04
2012	9	9	23.27	19.65	1340.99
2012	9	10	22.89	19.62291667	1181.95
2012	9	11	23.34	19.55208333	1052.95
2012	9	12	23.43	19.55	980.45
2012	9	13	21.79	19.55	952.26
2012	9	14	16.68	19.55	958.24
2012	9	15	18.91	19.51666667	1008.66
2012	9	16	18.8	19.45	959.69
2012	9	17	19.38	19.45	895.17
2012	9	18	19.69	19.45	835.29
2012	9	19	20.1	19.45	815.16
2012	9	20	18.61	19.43333333	791.87
2012	9	21	16.43	19.35208333	783.67
2012	9	22	16.64	19.35	800.28
2012	9	23	18.33	19.35	790.78
2012	9	24	20.32	19.34166667	764.31
2012	9	25	20.7	19.3	744.23
2012	9	26	19.35	19.2625	756.23
2012	9	27	22	19.25	812.71
2012	9	28	22.15	19.25	870.66
2012	9	29	19.27	19.25	959.15
2012	9	30	18.31	19.25	1071.01
2012	10	1	19.16	19.16666667	1210.72
2012	10	2	18.72	19.15	1316.52
2012	10	3	19.19	19.11458333	1396.83
2012	10	4	18.84	19.05	1392.88
2012	10	5	18.71	19.05	1303.75
2012	10	6	19.05	18.975	1215.54
2012	10	7	19	18.95	1123.33
2012	10	8	20.01	18.95	1012.32
2012	10	9	17.5	18.91666667	972.9
2012	10	10	16.95	18.85416667	957.27
2012	10	11	17.09	18.85	949.36
2012	10	12	15.86	18.74583333	934.71
2012	10	13	15.12	18.625	955.74
2012	10	14	15.83	18.46875	939.41
2012	10	15	14.96	18.13958333	919.87
2012	10	16	15.12	17.71875	933.27
2012	10	17	12.72	17.46875	1176.43
2012	10	18	14.22	17.07916667	1452.63
2012	10	19	14.5	16.77083333	1493.26
2012	10	20	14.76	16.73958333	1394.01
2012	10	21	15.09	16.78541667	1267
2012	10	22	13.54	16.87708333	1154.26
2012	10	23	14.95	17.0125	1087.72
2012	10	24	13.95	16.93333333	1045.19
2012	10	25	13.31	16.81666667	986.59
2012	10	26	12.94	16.69166667	927.86
2012	10	27	12.62	16.54375	936.51
2012	10	28	14.01	16.23333333	1133.05
2012	10	29	9.22	15.41666667	1405.99
2012	10	30	7.34	14.9625	1521.07
2012	10	31	7.41	14.68333333	1512.46
2012	11	1	9.5	14.275	1410.17
2012	11	2	10.5	14.0125	1527.21
2012	11	3	9.49	13.725	1803.7
2012	11	4	10.39	13.71041667	1763.7
2012	11	5	12.88	13.89583333	1633.53
2012	11	6	13.92	13.99375	2073.2
2012	11	7	11.19	14.03333333	2580.08
2012	11	8	9.46	13.86666667	2444.33
